Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
305-47-5979,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Sức khoẻ và làm đẹp,231000.0,6,69000.0,1457000.0,2025-07-24,5:11:00 PM,Thẻ ngân hàng,1388000.0,4.761904762,69000.0,9.5
737-41-8600,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện thời trang,63000.0,1,3000.0,66000.0,2025-07-12,12:38:00 PM,Tiền mặt,63000.0,4.761904762,3000.0,8.2
705-73-4201,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện điện tử,66000.0,5,17000.0,347000.0,2025-07-24,7:26:00 PM,Tiền mặt,330000.0,4.761904762,17000.0,4.3
659-41-3466,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Thực phẩm và đồ uống,111000.0,8,44000.0,931000.0,2025-07-01,5:01:00 PM,Thẻ ngân hàng,887000.0,4.761904762,44000.0,9.6
519-13-4817,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thể thao và du lịch,126000.0,5,32000.0,663000.0,2025-07-18,5:52:00 PM,Tiền mặt,631000.0,4.761904762,32000.0,6.1
454-91-1157,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,266000.0,7,93000.0,1955000.0,2025-07-31,3:42:00 PM,Ví điện tử (Momo/Zalopay),1862000.0,4.761904762,93000.0,5.0
443-10-7164,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Nhà cửa và đời sống,185000.0,1,9000.0,194000.0,2025-07-28,1:29:00 PM,Thẻ ngân hàng,185000.0,4.761904762,9000.0,7.9
855-49-2703,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thể thao và du lịch,275000.0,9,124000.0,2602000.0,2025-07-07,1:40:00 PM,Ví điện tử (Momo/Zalopay),2478000.0,4.761904762,124000.0,10.0
642-40-7878,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Thể thao và du lịch,124000.0,5,31000.0,650000.0,2025-07-16,6:27:00 PM,Tiền mặt,619000.0,4.761904762,31000.0,8.5
161-28-5584,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện điện tử,264000.0,10,132000.0,2771000.0,2025-07-03,11:58:00 AM,Ví điện tử (Momo/Zalopay),2640000.0,4.761904762,132000.0,10.0
144-39-9515,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Sức khoẻ và làm đẹp,361000.0,9,162000.0,3407000.0,2025-07-14,1:53:00 PM,Thẻ ngân hàng,3245000.0,4.761904762,162000.0,7.7
817-57-8511,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Phụ kiện điện tử,233000.0,2,23000.0,489000.0,2025-07-24,12:28:00 PM,Thẻ ngân hàng,466000.0,4.761904762,23000.0,6.6
186-84-2565,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thể thao và du lịch,364000.0,2,36000.0,765000.0,2025-07-17,12:51:00 PM,Tiền mặt,729000.0,4.761904762,36000.0,6.1
236-91-7461,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Thực phẩm và đồ uống,203000.0,5,51000.0,1064000.0,2025-07-03,3:19:00 PM,Tiền mặt,1013000.0,4.761904762,51000.0,4.5
706-82-2020,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện điện tử,441000.0,9,199000.0,4170000.0,2025-07-14,8:51:00 PM,Thẻ ngân hàng,3971000.0,4.761904762,199000.0,7.6
778-26-4879,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Thực phẩm và đồ uống,289000.0,2,29000.0,608000.0,2025-07-10,10:37:00 AM,Ví điện tử (Momo/Zalopay),579000.0,4.761904762,29000.0,8.9
367-50-7438,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Sức khoẻ và làm đẹp,152000.0,7,53000.0,1115000.0,2025-07-23,6:19:00 PM,Tiền mặt,1062000.0,4.761904762,53000.0,8.0
951-51-6211,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Thực phẩm và đồ uống,264000.0,3,40000.0,831000.0,2025-07-15,10:16:00 AM,Ví điện tử (Momo/Zalopay),791000.0,4.761904762,40000.0,9.3
378-39-2223,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thể thao và du lịch,454000.0,7,159000.0,3335000.0,2025-07-31,6:03:00 PM,Thẻ ngân hàng,3176000.0,4.761904762,159000.0,6.2
307-27-2785,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Thực phẩm và đồ uống,205000.0,5,51000.0,1075000.0,2025-07-05,1:58:00 PM,Ví điện tử (Momo/Zalopay),1024000.0,4.761904762,51000.0,9.9
208-31-8365,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện thời trang,489000.0,7,171000.0,3594000.0,2025-07-15,5:30:00 PM,Ví điện tử (Momo/Zalopay),3423000.0,4.761904762,171000.0,4.9
421-62-2978,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thể thao và du lịch,51000.0,1,3000.0,53000.0,2025-07-18,2:15:00 PM,Tiền mặt,51000.0,4.761904762,3000.0,5.9
466-36-8404,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Nhà cửa và đời sống,197000.0,5,49000.0,1034000.0,2025-07-10,8:46:00 PM,Thẻ ngân hàng,985000.0,4.761904762,49000.0,8.7
574-43-2964,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Sức khoẻ và làm đẹp,326000.0,3,49000.0,1027000.0,2025-07-03,8:35:00 PM,Thẻ ngân hàng,978000.0,4.761904762,49000.0,6.3
261-97-5984,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Thực phẩm và đồ uống,373000.0,4,75000.0,1568000.0,2025-07-27,10:39:00 AM,Tiền mặt,1493000.0,4.761904762,75000.0,8.5
821-99-1660,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện thời trang,78000.0,8,31000.0,656000.0,2025-07-07,8:37:00 PM,Ví điện tử (Momo/Zalopay),625000.0,4.761904762,31000.0,9.1
955-51-3430,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Nhà cửa và đời sống,56000.0,9,25000.0,533000.0,2025-07-03,11:55:00 AM,Thẻ ngân hàng,508000.0,4.761904762,25000.0,4.3
828-41-6828,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Phụ kiện điện tử,60000.0,5,15000.0,316000.0,2025-07-13,3:53:00 PM,Ví điện tử (Momo/Zalopay),301000.0,4.761904762,15000.0,5.5
625-16-5896,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Thể thao và du lịch,323000.0,4,65000.0,1356000.0,2025-07-09,1:35:00 PM,Ví điện tử (Momo/Zalopay),1292000.0,4.761904762,65000.0,9.3
939-32-1509,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thể thao và du lịch,478000.0,4,96000.0,2006000.0,2025-07-31,11:58:00 AM,Ví điện tử (Momo/Zalopay),1911000.0,4.761904762,96000.0,4.5
514-67-5093,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thể thao và du lịch,415000.0,4,83000.0,1742000.0,2025-07-04,4:51:00 PM,Ví điện tử (Momo/Zalopay),1659000.0,4.761904762,83000.0,9.6
573-23-3290,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Nhà cửa và đời sống,166000.0,2,17000.0,349000.0,2025-07-04,12:20:00 PM,Thẻ ngân hàng,332000.0,4.761904762,17000.0,4.4
112-17-4641,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Nhà cửa và đời sống,487000.0,10,243000.0,5112000.0,2025-07-05,5:16:00 PM,Ví điện tử (Momo/Zalopay),4869000.0,4.761904762,243000.0,4.4
302-61-7098,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện thời trang,496000.0,2,50000.0,1042000.0,2025-07-22,1:02:00 PM,Tiền mặt,992000.0,4.761904762,50000.0,9.0
745-92-2376,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thể thao và du lịch,320000.0,7,112000.0,2355000.0,2025-07-19,7:29:00 PM,Thẻ ngân hàng,2243000.0,4.761904762,112000.0,7.3
700-43-2228,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Sức khoẻ và làm đẹp,69000.0,9,31000.0,654000.0,2025-07-01,12:50:00 PM,Ví điện tử (Momo/Zalopay),623000.0,4.761904762,31000.0,6.0
166-35-8265,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện điện tử,397000.0,10,198000.0,4168000.0,2025-07-26,8:24:00 PM,Tiền mặt,3970000.0,4.761904762,198000.0,6.2
231-21-6432,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Thực phẩm và đồ uống,96000.0,8,38000.0,808000.0,2025-07-04,6:37:00 PM,Ví điện tử (Momo/Zalopay),770000.0,4.761904762,38000.0,6.6
143-69-1829,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Nhà cửa và đời sống,390000.0,6,117000.0,2455000.0,2025-07-06,4:37:00 PM,Ví điện tử (Momo/Zalopay),2338000.0,4.761904762,117000.0,8.0
687-65-7471,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Thể thao và du lịch,245000.0,5,61000.0,1284000.0,2025-07-16,10:17:00 AM,Tiền mặt,1223000.0,4.761904762,61000.0,6.6
130-58-7990,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện thời trang,100000.0,9,45000.0,945000.0,2025-07-06,3:48:00 PM,Thẻ ngân hàng,900000.0,4.761904762,45000.0,5.7
462-37-4066,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thực phẩm và đồ uống,387000.0,9,174000.0,3657000.0,2025-07-09,2:15:00 PM,Thẻ ngân hàng,3483000.0,4.761904762,174000.0,4.5
386-67-3435,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Phụ kiện điện tử,199000.0,1,10000.0,209000.0,2025-07-02,8:19:00 PM,Tiền mặt,199000.0,4.761904762,10000.0,6.1
728-89-5026,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Sức khoẻ và làm đẹp,373000.0,7,131000.0,2745000.0,2025-07-21,1:08:00 PM,Ví điện tử (Momo/Zalopay),2614000.0,4.761904762,131000.0,9.1
402-73-7750,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Thực phẩm và đồ uống,457000.0,7,160000.0,3359000.0,2025-07-29,10:19:00 AM,Tiền mặt,3199000.0,4.761904762,160000.0,9.5
663-71-1999,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thể thao và du lịch,115000.0,6,35000.0,727000.0,2025-07-03,7:20:00 PM,Ví điện tử (Momo/Zalopay),692000.0,4.761904762,35000.0,4.9
386-59-3248,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện thời trang,357000.0,7,125000.0,2626000.0,2025-07-14,4:06:00 PM,Ví điện tử (Momo/Zalopay),2501000.0,4.761904762,125000.0,4.5
304-92-9614,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Sức khoẻ và làm đẹp,429000.0,7,150000.0,3156000.0,2025-07-08,7:01:00 PM,Thẻ ngân hàng,3005000.0,4.761904762,150000.0,8.0
745-79-1319,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Sức khoẻ và làm đẹp,96000.0,1,5000.0,101000.0,2025-07-13,5:58:00 PM,Thẻ ngân hàng,96000.0,4.761904762,5000.0,9.5
900-55-8859,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Sức khoẻ và làm đẹp,135000.0,1,7000.0,142000.0,2025-07-18,8:07:00 PM,Thẻ ngân hàng,135000.0,4.761904762,7000.0,5.3
900-72-6636,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thực phẩm và đồ uống,166000.0,10,83000.0,1744000.0,2025-07-30,2:25:00 PM,Ví điện tử (Momo/Zalopay),1660000.0,4.761904762,83000.0,6.0
679-74-6269,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Phụ kiện thời trang,186000.0,4,37000.0,780000.0,2025-07-13,6:59:00 PM,Ví điện tử (Momo/Zalopay),743000.0,4.761904762,37000.0,8.3
376-33-1427,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Nhà cửa và đời sống,433000.0,5,108000.0,2276000.0,2025-07-11,6:38:00 PM,Ví điện tử (Momo/Zalopay),2167000.0,4.761904762,108000.0,9.4
711-38-1480,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Sức khoẻ và làm đẹp,483000.0,2,48000.0,1014000.0,2025-07-29,10:12:00 AM,Thẻ ngân hàng,966000.0,4.761904762,48000.0,5.1
930-45-1959,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Nhà cửa và đời sống,446000.0,8,178000.0,3748000.0,2025-07-26,10:13:00 AM,Tiền mặt,3570000.0,4.761904762,178000.0,4.7
583-77-6856,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Sức khoẻ và làm đẹp,449000.0,1,22000.0,471000.0,2025-07-25,8:05:00 PM,Thẻ ngân hàng,449000.0,4.761904762,22000.0,6.6
698-39-3615,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện thời trang,311000.0,10,155000.0,3261000.0,2025-07-04,4:19:00 PM,Tiền mặt,3106000.0,4.761904762,155000.0,5.9
353-94-4951,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện thời trang,286000.0,3,43000.0,902000.0,2025-07-09,8:31:00 PM,Ví điện tử (Momo/Zalopay),859000.0,4.761904762,43000.0,6.5
646-17-4594,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Thực phẩm và đồ uống,82000.0,6,25000.0,519000.0,2025-07-19,6:23:00 PM,Ví điện tử (Momo/Zalopay),494000.0,4.761904762,25000.0,9.9
966-59-6813,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Thực phẩm và đồ uống,365000.0,7,128000.0,2685000.0,2025-07-30,7:06:00 PM,Thẻ ngân hàng,2557000.0,4.761904762,128000.0,4.2
959-32-3885,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,168000.0,8,67000.0,1413000.0,2025-07-08,5:10:00 PM,Thẻ ngân hàng,1346000.0,4.761904762,67000.0,9.3
706-50-6878,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nam,Nhà cửa và đời sống,170000.0,6,51000.0,1071000.0,2025-07-30,3:37:00 PM,Thẻ ngân hàng,1020000.0,4.761904762,51000.0,7.7
705-13-6761,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện thời trang,257000.0,1,13000.0,270000.0,2025-07-31,3:26:00 PM,Ví điện tử (Momo/Zalopay),257000.0,4.761904762,13000.0,5.2
681-82-3328,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thể thao và du lịch,478000.0,4,96000.0,2006000.0,2025-07-19,11:58:00 AM,Ví điện tử (Momo/Zalopay),1911000.0,4.761904762,96000.0,4.5
292-73-9882,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Sức khoẻ và làm đẹp,418000.0,5,105000.0,2196000.0,2025-07-10,10:26:00 AM,Tiền mặt,2092000.0,4.761904762,105000.0,7.2
279-72-1621,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Phụ kiện điện tử,361000.0,7,126000.0,2653000.0,2025-07-03,8:14:00 PM,Ví điện tử (Momo/Zalopay),2527000.0,4.761904762,126000.0,4.3
157-39-4584,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thực phẩm và đồ uống,373000.0,10,186000.0,3916000.0,2025-07-01,8:55:00 PM,Tiền mặt,3730000.0,4.761904762,186000.0,9.5
639-71-1011,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Phụ kiện thời trang,460000.0,1,23000.0,483000.0,2025-07-11,3:29:00 PM,Tiền mặt,460000.0,4.761904762,23000.0,9.8
728-35-3137,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện thời trang,77000.0,1,4000.0,81000.0,2025-07-11,3:46:00 PM,Thẻ ngân hàng,77000.0,4.761904762,4000.0,6.1
834-32-6301,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Thể thao và du lịch,466000.0,2,47000.0,978000.0,2025-07-02,6:09:00 PM,Ví điện tử (Momo/Zalopay),931000.0,4.761904762,47000.0,4.1
122-28-3320,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện thời trang,270000.0,9,122000.0,2555000.0,2025-07-25,2:55:00 PM,Ví điện tử (Momo/Zalopay),2433000.0,4.761904762,122000.0,9.5
213-77-6978,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Sức khoẻ và làm đẹp,377000.0,8,151000.0,3166000.0,2025-07-31,3:46:00 PM,Thẻ ngân hàng,3015000.0,4.761904762,151000.0,8.4
174-57-7481,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện điện tử,379000.0,7,133000.0,2789000.0,2025-07-19,10:38:00 AM,Ví điện tử (Momo/Zalopay),2656000.0,4.761904762,133000.0,8.9
203-53-5944,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện thời trang,319000.0,8,128000.0,2683000.0,2025-07-11,5:48:00 PM,Ví điện tử (Momo/Zalopay),2555000.0,4.761904762,128000.0,9.9
239-30-8157,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Thể thao và du lịch,300000.0,7,105000.0,2208000.0,2025-07-26,11:36:00 AM,Thẻ ngân hàng,2103000.0,4.761904762,105000.0,4.5
754-72-6198,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Thực phẩm và đồ uống,197000.0,6,59000.0,1242000.0,2025-07-06,8:18:00 PM,Thẻ ngân hàng,1183000.0,4.761904762,59000.0,9.4
824-81-6846,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện thời trang,416000.0,10,208000.0,4371000.0,2025-07-08,11:25:00 AM,Thẻ ngân hàng,4162000.0,4.761904762,208000.0,4.4
781-85-3872,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Phụ kiện thời trang,380000.0,3,57000.0,1198000.0,2025-07-13,8:30:00 PM,Thẻ ngân hàng,1141000.0,4.761904762,57000.0,9.8
414-98-5825,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Thực phẩm và đồ uống,243000.0,1,12000.0,255000.0,2025-07-05,3:31:00 PM,Tiền mặt,243000.0,4.761904762,12000.0,4.4
281-10-7415,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Nhà cửa và đời sống,345000.0,3,52000.0,1086000.0,2025-07-28,11:26:00 AM,Ví điện tử (Momo/Zalopay),1035000.0,4.761904762,52000.0,8.7
889-82-1530,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện điện tử,333000.0,9,150000.0,3149000.0,2025-07-06,6:19:00 PM,Thẻ ngân hàng,2999000.0,4.761904762,150000.0,9.7
716-50-4619,CN Cầu Giấy,Hà Nội,Thành viên,Nữ,Phụ kiện điện tử,454000.0,6,136000.0,2857000.0,2025-07-21,10:52:00 AM,Tiền mặt,2721000.0,4.761904762,136000.0,5.3
679-23-9129,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,266000.0,7,93000.0,1955000.0,2025-07-05,3:42:00 PM,Ví điện tử (Momo/Zalopay),1862000.0,4.761904762,93000.0,5.0
439-19-4899,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Nhà cửa và đời sống,245000.0,10,123000.0,2573000.0,2025-07-12,10:44:00 AM,Thẻ ngân hàng,2450000.0,4.761904762,123000.0,4.2
427-31-2453,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Thực phẩm và đồ uống,159000.0,4,32000.0,667000.0,2025-07-27,2:43:00 PM,Ví điện tử (Momo/Zalopay),635000.0,4.761904762,32000.0,6.2
825-95-6500,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Nhà cửa và đời sống,373000.0,9,168000.0,3528000.0,2025-07-15,10:55:00 AM,Ví điện tử (Momo/Zalopay),3360000.0,4.761904762,168000.0,9.4
111-43-4435,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện thời trang,237000.0,1,12000.0,249000.0,2025-07-08,6:19:00 PM,Thẻ ngân hàng,237000.0,4.761904762,12000.0,6.8
809-18-6742,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện điện tử,115000.0,9,52000.0,1090000.0,2025-07-09,11:27:00 AM,Tiền mặt,1038000.0,4.761904762,52000.0,4.9
905-23-1020,CN Hải Châu,Đà Nẵng,Khách thường,Nữ,Phụ kiện điện tử,420000.0,3,63000.0,1324000.0,2025-07-02,1:29:00 PM,Tiền mặt,1261000.0,4.761904762,63000.0,9.8
495-66-7875,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Sức khoẻ và làm đẹp,402000.0,9,181000.0,3802000.0,2025-07-06,11:18:00 AM,Tiền mặt,3621000.0,4.761904762,181000.0,9.2
523-73-7204,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Sức khoẻ và làm đẹp,53000.0,5,13000.0,281000.0,2025-07-12,11:07:00 AM,Ví điện tử (Momo/Zalopay),267000.0,4.761904762,13000.0,7.6
659-58-2661,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Phụ kiện điện tử,294000.0,10,147000.0,3085000.0,2025-07-27,2:26:00 PM,Ví điện tử (Momo/Zalopay),2938000.0,4.761904762,147000.0,9.0
590-83-4695,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Nhà cửa và đời sống,387000.0,4,77000.0,1627000.0,2025-07-06,4:36:00 PM,Tiền mặt,1549000.0,4.761904762,77000.0,4.2
562-19-1547,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Phụ kiện điện tử,361000.0,7,126000.0,2653000.0,2025-07-10,8:14:00 PM,Ví điện tử (Momo/Zalopay),2527000.0,4.761904762,126000.0,4.3
120-50-5278,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Phụ kiện điện tử,62000.0,6,19000.0,392000.0,2025-07-31,1:11:00 PM,Tiền mặt,374000.0,4.761904762,19000.0,4.1
207-19-6600,CN Quận 1,TP. Hồ Chí Minh,Khách thường,Nữ,Phụ kiện thời trang,496000.0,6,149000.0,3122000.0,2025-07-06,1:11:00 PM,Tiền mặt,2973000.0,4.761904762,149000.0,4.2
484-30-2228,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Thể thao và du lịch,122000.0,10,61000.0,1286000.0,2025-07-18,3:15:00 PM,Tiền mặt,1224000.0,4.761904762,61000.0,8.1
195-53-8909,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thể thao và du lịch,74000.0,5,18000.0,386000.0,2025-07-23,1:48:00 PM,Ví điện tử (Momo/Zalopay),368000.0,4.761904762,18000.0,8.5
131-65-3703,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Sức khoẻ và làm đẹp,288000.0,6,86000.0,1814000.0,2025-07-20,1:51:00 PM,Tiền mặt,1728000.0,4.761904762,86000.0,5.1
544-30-1877,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện thời trang,237000.0,1,12000.0,249000.0,2025-07-04,6:19:00 PM,Thẻ ngân hàng,237000.0,4.761904762,12000.0,6.8
439-36-4112,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thực phẩm và đồ uống,138000.0,10,69000.0,1452000.0,2025-07-14,11:26:00 AM,Thẻ ngân hàng,1383000.0,4.761904762,69000.0,8.9
813-80-9849,CN Cầu Giấy,Hà Nội,Khách thường,Nam,Phụ kiện thời trang,87000.0,10,44000.0,918000.0,2025-07-09,6:35:00 PM,Ví điện tử (Momo/Zalopay),874000.0,4.761904762,44000.0,6.6
776-46-5872,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Nhà cửa và đời sống,444000.0,8,178000.0,3729000.0,2025-07-08,5:09:00 PM,Tiền mặt,3552000.0,4.761904762,178000.0,4.1
198-16-7437,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Phụ kiện điện tử,389000.0,4,78000.0,1632000.0,2025-07-19,4:11:00 PM,Thẻ ngân hàng,1554000.0,4.761904762,78000.0,8.8
662-72-3516,CN Cầu Giấy,Hà Nội,Thành viên,Nam,Sức khoẻ và làm đẹp,213000.0,8,85000.0,1788000.0,2025-07-02,2:12:00 PM,Ví điện tử (Momo/Zalopay),1703000.0,4.761904762,85000.0,5.6
469-10-8005,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Thực phẩm và đồ uống,330000.0,8,132000.0,2771000.0,2025-07-03,8:29:00 PM,Tiền mặt,2639000.0,4.761904762,132000.0,8.4
401-94-8869,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,500000.0,7,175000.0,3674000.0,2025-07-07,10:33:00 AM,Tiền mặt,3499000.0,4.761904762,175000.0,6.1
199-13-4390,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Thể thao và du lịch,74000.0,5,18000.0,386000.0,2025-07-06,1:48:00 PM,Ví điện tử (Momo/Zalopay),368000.0,4.761904762,18000.0,8.5
753-47-2342,CN Hải Châu,Đà Nẵng,Thành viên,Nam,Sức khoẻ và làm đẹp,379000.0,1,19000.0,398000.0,2025-07-16,10:30:00 AM,Thẻ ngân hàng,379000.0,4.761904762,19000.0,7.1
964-24-6052,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Thực phẩm và đồ uống,94000.0,10,47000.0,990000.0,2025-07-26,6:24:00 PM,Ví điện tử (Momo/Zalopay),942000.0,4.761904762,47000.0,5.6
507-70-9013,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Phụ kiện điện tử,443000.0,10,222000.0,4655000.0,2025-07-29,2:50:00 PM,Ví điện tử (Momo/Zalopay),4434000.0,4.761904762,222000.0,7.3
776-43-2493,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Phụ kiện điện tử,212000.0,8,85000.0,1782000.0,2025-07-21,1:58:00 PM,Ví điện tử (Momo/Zalopay),1697000.0,4.761904762,85000.0,5.7
657-59-4029,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Sức khoẻ và làm đẹp,496000.0,6,149000.0,3124000.0,2025-07-12,2:42:00 PM,Thẻ ngân hàng,2976000.0,4.761904762,149000.0,5.5
490-57-4056,CN Cầu Giấy,Hà Nội,Khách thường,Nữ,Thể thao và du lịch,174000.0,4,35000.0,732000.0,2025-07-15,6:36:00 PM,Tiền mặt,697000.0,4.761904762,35000.0,7.4
145-43-8204,CN Hải Châu,Đà Nẵng,Thành viên,Nữ,Nhà cửa và đời sống,304000.0,1,15000.0,320000.0,2025-07-15,1:24:00 PM,Tiền mặt,304000.0,4.761904762,15000.0,5.5
369-38-5400,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nam,Thực phẩm và đồ uống,175000.0,9,79000.0,1656000.0,2025-07-19,7:17:00 PM,Ví điện tử (Momo/Zalopay),1577000.0,4.761904762,79000.0,4.6
163-29-2584,CN Quận 1,TP. Hồ Chí Minh,Thành viên,Nữ,Nhà cửa và đời sống,172000.0,6,52000.0,1084000.0,2025-07-03,3:39:00 PM,Tiền mặt,1033000.0,4.761904762,52000.0,9.8
784-54-9871,CN Hải Châu,Đà Nẵng,Khách thường,Nam,Sức khoẻ và làm đẹp,172000.0,8,69000.0,1441000.0,2025-07-14,3:00:00 PM,Ví điện tử (Momo/Zalopay),1372000.0,4.761904762,69000.0,5.7
